"id","latitude","longitude","changeset_id","visible","timestamp","tile","version"
595407,79826574,1170037646,127,TRUE,"2015-12-15 17:59:01.148",3796835150,1
588124,79882167,1170735508,127,TRUE,"2015-12-15 17:59:01.152",3796840784,1
586148,79541760,1169826616,127,TRUE,"2015-12-15 17:59:01.15",3796834559,1
595557,79810348,1170112491,127,TRUE,"2015-12-15 17:59:01.149",3796835169,1
625550,82544741,1173421220,127,TRUE,"2015-12-15 17:59:01.096",3796856659,1
586401,79646609,1169836458,127,TRUE,"2015-12-15 17:59:01.15",3796834735,1
585969,79844803,1169784808,127,TRUE,"2015-12-15 17:59:01.15",3796834797,1
594151,79825652,1170418125,127,TRUE,"2015-12-15 17:59:01.147",3796835276,1
625574,82410923,1172902496,127,TRUE,"2015-12-15 17:59:01.096",3796856170,1
587188,79932611,1169819598,127,TRUE,"2015-12-15 17:59:01.151",3796834814,1
588931,79914794,1170738713,127,TRUE,"2015-12-15 17:59:01.153",3796840785,1
587825,79821341,1170746952,127,TRUE,"2015-12-15 17:59:01.152",3796840772,1
588645,79788808,1170737339,127,TRUE,"2015-12-15 17:59:01.153",3796840768,1
586616,79450958,1169773439,127,TRUE,"2015-12-15 17:59:01.15",3796834552,1
609705,83095279,1173055316,127,TRUE,"2015-12-15 17:59:01.121",3796859273,1
587219,79919256,1169811511,127,TRUE,"2015-12-15 17:59:01.151",3796834811,1
586440,79666344,1169834780,127,TRUE,"2015-12-15 17:59:01.15",3796834746,1
594422,79837963,1170561863,127,TRUE,"2015-12-15 17:59:01.147",3796835302,1
586037,79850572,1169830737,127,TRUE,"2015-12-15 17:59:01.15",3796834799,1
625758,82047454,1173282668,127,TRUE,"2015-12-15 17:59:01.096",3796856045,1
589061,79882243,1170674778,127,TRUE,"2015-12-15 17:59:01.153",3796835322,1
625619,82333490,1172830169,127,TRUE,"2015-12-15 17:59:01.096",3796856121,1
587234,79910659,1169806171,127,TRUE,"2015-12-15 17:59:01.151",3796834811,1
595358,79826845,1170011096,127,TRUE,"2015-12-15 17:59:01.148",3796835150,1
587959,79845996,1170748173,127,TRUE,"2015-12-15 17:59:01.152",3796840773,1
587672,80076167,1169893833,127,TRUE,"2015-12-15 17:59:01.152",3796835845,1
588674,79793681,1170734211,127,TRUE,"2015-12-15 17:59:01.153",3796840769,1
587988,79849305,1170741230,127,TRUE,"2015-12-15 17:59:01.152",3796840773,1
588044,79864096,1170735279,127,TRUE,"2015-12-15 17:59:01.152",3796840773,1
586681,79468628,1169787706,127,TRUE,"2015-12-15 17:59:01.15",3796834555,1
589112,79895517,1170691410,127,TRUE,"2015-12-15 17:59:01.153",3796835322,1
586479,79683710,1169824938,127,TRUE,"2015-12-15 17:59:01.15",3796834747,1
587438,80174302,1169930378,127,TRUE,"2015-12-15 17:59:01.152",3796835863,1
589152,79897625,1170698582,127,TRUE,"2015-12-15 17:59:01.153",3796835322,1
595052,79810137,1170369373,127,TRUE,"2015-12-15 17:59:01.148",3796835267,1
595257,79834856,1169957995,127,TRUE,"2015-12-15 17:59:01.148",3796835148,1
586557,79722417,1169810137,127,TRUE,"2015-12-15 17:59:01.15",3796834750,1
594988,79804292,1170339542,127,TRUE,"2015-12-15 17:59:01.148",3796835267,1
588875,79865102,1170626560,127,TRUE,"2015-12-15 17:59:01.153",3796835309,1
587933,79840599,1170748325,127,TRUE,"2015-12-15 17:59:01.152",3796840772,1
586995,80009805,1169840656,127,TRUE,"2015-12-15 17:59:01.15",3796835499,1
588332,79725546,1170773731,127,TRUE,"2015-12-15 17:59:01.153",3796840724,1
595918,79841913,1169755740,127,TRUE,"2015-12-15 17:59:01.15",3796834796,1
586513,79701914,1169819521,127,TRUE,"2015-12-15 17:59:01.15",3796834747,1
586897,80042171,1169862934,127,TRUE,"2015-12-15 17:59:01.15",3796835844,1
587936,79841176,1170748402,127,TRUE,"2015-12-15 17:59:01.152",3796840772,1
588175,79892795,1170733906,127,TRUE,"2015-12-15 17:59:01.152",3796840784,1
587313,79881345,1169782138,127,TRUE,"2015-12-15 17:59:01.151",3796834808,1
594941,79811344,1170311237,127,TRUE,"2015-12-15 17:59:01.148",3796835265,1
586321,79605318,1169844011,127,TRUE,"2015-12-15 17:59:01.15",3796835076,1
594564,79872292,1170605961,127,TRUE,"2015-12-15 17:59:01.147",3796835314,1
586386,79637994,1169837298,127,TRUE,"2015-12-15 17:59:01.15",3796834735,1
594644,79798098,1170167957,127,TRUE,"2015-12-15 17:59:01.147",3796835171,1
586229,79560232,1169831575,127,TRUE,"2015-12-15 17:59:01.15",3796834730,1
588649,79789710,1170736576,127,TRUE,"2015-12-15 17:59:01.153",3796840769,1
609638,83162176,1172737246,127,TRUE,"2015-12-15 17:59:01.121",3796859173,1
594795,79794193,1170243335,127,TRUE,"2015-12-15 17:59:01.148",3796835179,1
588342,79727563,1170771137,127,TRUE,"2015-12-15 17:59:01.153",3796840724,1
594568,79872631,1170607029,127,TRUE,"2015-12-15 17:59:01.147",3796835314,1
594965,79807253,1170327793,127,TRUE,"2015-12-15 17:59:01.148",3796835265,1
625814,81978576,1172932936,127,TRUE,"2015-12-15 17:59:01.097",3796856000,1
595354,79826621,1170009723,127,TRUE,"2015-12-15 17:59:01.148",3796835150,1
625737,82100743,1172692534,127,TRUE,"2015-12-15 17:59:01.096",3796855899,1
586247,79568204,1169833025,127,TRUE,"2015-12-15 17:59:01.15",3796834730,1
586507,79698300,1169819903,127,TRUE,"2015-12-15 17:59:01.15",3796834747,1
594470,79852148,1170576893,127,TRUE,"2015-12-15 17:59:01.147",3796835303,1
587491,80153514,1169923817,127,TRUE,"2015-12-15 17:59:01.152",3796835862,1
595886,79836053,1169740710,127,TRUE,"2015-12-15 17:59:01.149",3796834796,1
587290,79886080,1169786868,127,TRUE,"2015-12-15 17:59:01.151",3796834808,1
588639,79787812,1170738636,127,TRUE,"2015-12-15 17:59:01.153",3796840768,1
588820,79707346,1170776325,127,TRUE,"2015-12-15 17:59:01.153",3796840726,1
595363,79827160,1170012851,127,TRUE,"2015-12-15 17:59:01.148",3796835150,1
587645,80089536,1169901005,127,TRUE,"2015-12-15 17:59:01.152",3796835847,1
589026,79880908,1170669895,127,TRUE,"2015-12-15 17:59:01.153",3796835322,1
588413,79738706,1170755954,127,TRUE,"2015-12-15 17:59:01.153",3796840725,1
625861,81913271,1173282439,127,TRUE,"2015-12-15 17:59:01.097",3796855996,1
589091,79885953,1170682713,127,TRUE,"2015-12-15 17:59:01.153",3796835322,1
587163,79946100,1169827304,127,TRUE,"2015-12-15 17:59:01.151",3796834814,1
594214,79831779,1170455356,127,TRUE,"2015-12-15 17:59:01.147",3796835278,1
587115,79967732,1169834018,127,TRUE,"2015-12-15 17:59:01.151",3796834815,1
595794,79811317,1169728274,127,TRUE,"2015-12-15 17:59:01.149",3796834787,1
594602,79802552,1170145908,127,TRUE,"2015-12-15 17:59:01.147",3796835171,1
588527,79761058,1170746342,127,TRUE,"2015-12-15 17:59:01.153",3796840725,1
588506,79755585,1170744968,127,TRUE,"2015-12-15 17:59:01.153",3796840725,1
586605,79448798,1169772905,127,TRUE,"2015-12-15 17:59:01.15",3796834552,1
587019,79998963,1169836917,127,TRUE,"2015-12-15 17:59:01.15",3796835498,1
595375,79828004,1170018878,127,TRUE,"2015-12-15 17:59:01.148",3796835150,1
587289,79886313,1169787097,127,TRUE,"2015-12-15 17:59:01.151",3796834808,1
586434,79663188,1169835390,127,TRUE,"2015-12-15 17:59:01.15",3796834746,1
594286,79829500,1170498157,127,TRUE,"2015-12-15 17:59:01.147",3796835278,1
594625,79800254,1170157657,127,TRUE,"2015-12-15 17:59:01.147",3796835171,1
625703,82198459,1172918441,127,TRUE,"2015-12-15 17:59:01.096",3796856192,1
588083,79873284,1170733372,127,TRUE,"2015-12-15 17:59:01.152",3796840784,1
588292,79718580,1170778232,127,TRUE,"2015-12-15 17:59:01.153",3796840726,1
595631,79747549,1169785113,127,TRUE,"2015-12-15 17:59:01.149",3796834749,1
594562,79872202,1170605503,127,TRUE,"2015-12-15 17:59:01.147",3796835314,1
587812,79818299,1170749317,127,TRUE,"2015-12-15 17:59:01.152",3796840772,1
588038,79862479,1170735890,127,TRUE,"2015-12-15 17:59:01.152",3796840773,1
587993,79850798,1170740925,127,TRUE,"2015-12-15 17:59:01.152",3796840773,1
595546,79809871,1170103641,127,TRUE,"2015-12-15 17:59:01.149",3796835169,1
595665,79759259,1169777789,127,TRUE,"2015-12-15 17:59:01.149",3796834749,1
594110,79819139,1170393634,127,TRUE,"2015-12-15 17:59:01.147",3796835276,1
595050,79809527,1170368457,127,TRUE,"2015-12-15 17:59:01.148",3796835267,1
588097,79876173,1170736042,127,TRUE,"2015-12-15 17:59:01.152",3796840784,1
609653,82857212,1172674760,127,TRUE,"2015-12-15 17:59:01.121",3796858954,1
586127,79534584,1169822649,127,TRUE,"2015-12-15 17:59:01.15",3796834559,1
586359,79623999,1169841646,127,TRUE,"2015-12-15 17:59:01.15",3796834734,1
587382,80186537,1169932896,127,TRUE,"2015-12-15 17:59:01.151",3796835863,1
594896,79802733,1170286823,127,TRUE,"2015-12-15 17:59:01.148",3796835265,1
625711,82121055,1172688948,127,TRUE,"2015-12-15 17:59:01.096",3796855899,1
587487,80155125,1169923893,127,TRUE,"2015-12-15 17:59:01.152",3796835862,1
588595,79779511,1170748173,127,TRUE,"2015-12-15 17:59:01.153",3796840768,1
586151,79542828,1169827226,127,TRUE,"2015-12-15 17:59:01.15",3796834730,1
586795,79484959,1169815324,127,TRUE,"2015-12-15 17:59:01.15",3796834555,1
587566,80131533,1169921452,127,TRUE,"2015-12-15 17:59:01.152",3796835859,1
588973,79867701,1170654789,127,TRUE,"2015-12-15 17:59:01.153",3796835309,1
595014,79807653,1170349002,127,TRUE,"2015-12-15 17:59:01.148",3796835267,1
587656,80083538,1169898182,127,TRUE,"2015-12-15 17:59:01.152",3796835847,1
587020,79998248,1169836688,127,TRUE,"2015-12-15 17:59:01.15",3796835498,1
585990,79846357,1169798770,127,TRUE,"2015-12-15 17:59:01.15",3796834799,1
595296,79831008,1169982181,127,TRUE,"2015-12-15 17:59:01.148",3796835148,1
587908,79834591,1170746647,127,TRUE,"2015-12-15 17:59:01.152",3796840772,1
586771,79481993,1169813188,127,TRUE,"2015-12-15 17:59:01.15",3796834555,1
586087,79512589,1169821581,127,TRUE,"2015-12-15 17:59:01.15",3796834558,1
588146,79886105,1170733143,127,TRUE,"2015-12-15 17:59:01.152",3796840784,1
587698,80063665,1169884372,127,TRUE,"2015-12-15 17:59:01.152",3796835844,1
588088,79874013,1170734440,127,TRUE,"2015-12-15 17:59:01.152",3796840784,1
587100,79973640,1169832263,127,TRUE,"2015-12-15 17:59:01.151",3796834815,1
625818,82019047,1172935836,127,TRUE,"2015-12-15 17:59:01.097",3796856004,1
588228,79910412,1170735585,127,TRUE,"2015-12-15 17:59:01.152",3796840785,1
588892,79872788,1170651356,127,TRUE,"2015-12-15 17:59:01.153",3796835320,1
609646,83016341,1172697191,127,TRUE,"2015-12-15 17:59:01.121",3796858974,1
587600,80116571,1169913975,127,TRUE,"2015-12-15 17:59:01.152",3796835858,1
594419,79837495,1170561176,127,TRUE,"2015-12-15 17:59:01.147",3796835302,1
586868,79505499,1169820970,127,TRUE,"2015-12-15 17:59:01.15",3796834558,1
594505,79862451,1170589634,127,TRUE,"2015-12-15 17:59:01.147",3796835303,1
586979,80014220,1169842182,127,TRUE,"2015-12-15 17:59:01.15",3796835841,1
587961,79845977,1170747639,127,TRUE,"2015-12-15 17:59:01.152",3796840773,1
589058,79882105,1170674397,127,TRUE,"2015-12-15 17:59:01.153",3796835322,1
588950,79911523,1170723072,127,TRUE,"2015-12-15 17:59:01.153",3796840785,1
594648,79797002,1170170169,127,TRUE,"2015-12-15 17:59:01.147",3796835171,1
625803,82012410,1173005797,127,TRUE,"2015-12-15 17:59:01.097",3796856003,1
587519,80144969,1169922596,127,TRUE,"2015-12-15 17:59:01.152",3796835859,1
594288,79829299,1170498996,127,TRUE,"2015-12-15 17:59:01.147",3796835278,1
594504,79862275,1170589405,127,TRUE,"2015-12-15 17:59:01.147",3796835303,1
588174,79892609,1170733830,127,TRUE,"2015-12-15 17:59:01.152",3796840784,1
587867,79830152,1170749775,127,TRUE,"2015-12-15 17:59:01.152",3796840772,1
625833,81953437,1173342788,127,TRUE,"2015-12-15 17:59:01.097",3796855999,1
587258,79897561,1169796863,127,TRUE,"2015-12-15 17:59:01.151",3796834810,1
594640,79799014,1170166278,127,TRUE,"2015-12-15 17:59:01.147",3796835171,1
594300,79827945,1170504184,127,TRUE,"2015-12-15 17:59:01.147",3796835300,1
589044,79881838,1170672642,127,TRUE,"2015-12-15 17:59:01.153",3796835322,1
586794,79484811,1169815324,127,TRUE,"2015-12-15 17:59:01.15",3796834555,1
594607,79801617,1170148273,127,TRUE,"2015-12-15 17:59:01.147",3796835171,1
595252,79834489,1169956012,127,TRUE,"2015-12-15 17:59:01.148",3796835148,1
595947,79843930,1169772219,127,TRUE,"2015-12-15 17:59:01.15",3796834796,1
588610,79782200,1170745502,127,TRUE,"2015-12-15 17:59:01.153",3796840768,1
595659,79756093,1169778475,127,TRUE,"2015-12-15 17:59:01.149",3796834749,1
587881,79832855,1170750919,127,TRUE,"2015-12-15 17:59:01.152",3796840772,1
586358,79623427,1169841875,127,TRUE,"2015-12-15 17:59:01.15",3796834734,1
587402,80185069,1169933811,127,TRUE,"2015-12-15 17:59:01.151",3796835863,1
594256,79832442,1170480915,127,TRUE,"2015-12-15 17:59:01.147",3796835278,1
594404,79833686,1170553699,127,TRUE,"2015-12-15 17:59:01.147",3796835300,1
586159,79545527,1169828676,127,TRUE,"2015-12-15 17:59:01.15",3796834730,1
588270,79714427,1170779758,127,TRUE,"2015-12-15 17:59:01.152",3796840726,1
595150,79826846,1169900775,127,TRUE,"2015-12-15 17:59:01.148",3796835142,1
594116,79820217,1170397220,127,TRUE,"2015-12-15 17:59:01.147",3796835276,1
586246,79567775,1169832872,127,TRUE,"2015-12-15 17:59:01.15",3796834730,1
587549,80135386,1169923588,127,TRUE,"2015-12-15 17:59:01.152",3796835859,1
625653,82286925,1172787139,127,TRUE,"2015-12-15 17:59:01.096",3796856103,1
589195,79903732,1170718724,127,TRUE,"2015-12-15 17:59:01.153",3796835323,1
588024,79859328,1170739018,127,TRUE,"2015-12-15 17:59:01.152",3796840773,1
625476,83224282,1173252307,127,TRUE,"2015-12-15 17:59:01.096",3796859324,1
588381,79732631,1170762363,127,TRUE,"2015-12-15 17:59:01.153",3796840724,1
588390,79733971,1170760685,127,TRUE,"2015-12-15 17:59:01.153",3796840724,1
595623,79746386,1169788851,127,TRUE,"2015-12-15 17:59:01.149",3796834751,1
587364,79860876,1169762988,127,TRUE,"2015-12-15 17:59:01.151",3796834797,1
587596,80119317,1169914280,127,TRUE,"2015-12-15 17:59:01.152",3796835859,1
589006,79879864,1170667835,127,TRUE,"2015-12-15 17:59:01.153",3796835322,1
587694,80065524,1169885669,127,TRUE,"2015-12-15 17:59:01.152",3796835845,1
595051,79809694,1170368686,127,TRUE,"2015-12-15 17:59:01.148",3796835267,1
588768,79696375,1170772205,127,TRUE,"2015-12-15 17:59:01.153",3796840721,1
587631,80097451,1169904667,127,TRUE,"2015-12-15 17:59:01.152",3796835858,1
595048,79809117,1170367847,127,TRUE,"2015-12-15 17:59:01.148",3796835267,1
625698,82157044,1172828643,127,TRUE,"2015-12-15 17:59:01.096",3796855933,1
586708,79469973,1169798082,127,TRUE,"2015-12-15 17:59:01.15",3796834555,1
595213,79827404,1169937549,127,TRUE,"2015-12-15 17:59:01.148",3796835142,1
595220,79829053,1169942050,127,TRUE,"2015-12-15 17:59:01.148",3796835142,1
589084,79885304,1170681111,127,TRUE,"2015-12-15 17:59:01.153",3796835322,1
586271,79579142,1169836229,127,TRUE,"2015-12-15 17:59:01.15",3796834731,1
587979,79847803,1170742985,127,TRUE,"2015-12-15 17:59:01.152",3796840773,1
588683,79795102,1170734821,127,TRUE,"2015-12-15 17:59:01.153",3796840769,1
586444,79668294,1169834093,127,TRUE,"2015-12-15 17:59:01.15",3796834746,1
588872,79865236,1170625950,127,TRUE,"2015-12-15 17:59:01.153",3796835309,1
587869,79830405,1170750156,127,TRUE,"2015-12-15 17:59:01.152",3796840772,1
586366,79627180,1169839815,127,TRUE,"2015-12-15 17:59:01.15",3796834735,1
587668,80077588,1169895359,127,TRUE,"2015-12-15 17:59:01.152",3796835845,1
594798,79794265,1170246158,127,TRUE,"2015-12-15 17:59:01.148",3796835179,1
586496,79692073,1169820742,127,TRUE,"2015-12-15 17:59:01.15",3796834747,1
587228,79914120,1169808307,127,TRUE,"2015-12-15 17:59:01.151",3796834811,1
594579,79874829,1170610539,127,TRUE,"2015-12-15 17:59:01.147",3796835314,1
594885,79802218,1170281177,127,TRUE,"2015-12-15 17:59:01.148",3796835179,1
586576,79729836,1169805178,127,TRUE,"2015-12-15 17:59:01.15",3796834750,1
588338,79726871,1170771824,127,TRUE,"2015-12-15 17:59:01.153",3796840724,1
589085,79885376,1170681263,127,TRUE,"2015-12-15 17:59:01.153",3796835322,1
582512,82147412,1171088254,127,TRUE,"2015-12-15 17:59:01.158",3796853884,1
588076,79871782,1170733448,127,TRUE,"2015-12-15 17:59:01.152",3796840773,1
588499,79754173,1170744663,127,TRUE,"2015-12-15 17:59:01.153",3796840725,1
594183,79830539,1170437656,127,TRUE,"2015-12-15 17:59:01.147",3796835276,1
586003,79846839,1169807467,127,TRUE,"2015-12-15 17:59:01.15",3796834799,1
587585,80126431,1169916416,127,TRUE,"2015-12-15 17:59:01.152",3796835859,1
587117,79966759,1169834247,127,TRUE,"2015-12-15 17:59:01.151",3796834815,1
595413,79825730,1170044131,127,TRUE,"2015-12-15 17:59:01.148",3796835150,1
588453,79747913,1170750309,127,TRUE,"2015-12-15 17:59:01.153",3796840725,1
586409,79651044,1169835772,127,TRUE,"2015-12-15 17:59:01.15",3796834735,1
588275,79715891,1170779529,127,TRUE,"2015-12-15 17:59:01.152",3796840726,1
594473,79853168,1170578113,127,TRUE,"2015-12-15 17:59:01.147",3796835303,1
594832,79796429,1170262103,127,TRUE,"2015-12-15 17:59:01.148",3796835179,1
586116,79530694,1169820818,127,TRUE,"2015-12-15 17:59:01.15",3796834559,1
588378,79732212,1170762897,127,TRUE,"2015-12-15 17:59:01.153",3796840724,1
594822,79795275,1170258060,127,TRUE,"2015-12-15 17:59:01.148",3796835179,1
595902,79839115,1169750018,127,TRUE,"2015-12-15 17:59:01.149",3796834796,1
594573,79873928,1170608936,127,TRUE,"2015-12-15 17:59:01.147",3796835314,1
625541,82781388,1173505831,127,TRUE,"2015-12-15 17:59:01.096",3796859417,1
625865,81912662,1173062712,127,TRUE,"2015-12-15 17:59:01.097",3796855964,1
589053,79881962,1170673710,127,TRUE,"2015-12-15 17:59:01.153",3796835322,1
586396,79643148,1169836992,127,TRUE,"2015-12-15 17:59:01.15",3796834735,1
595340,79825797,1170002475,127,TRUE,"2015-12-15 17:59:01.148",3796835148,1
609706,83100505,1173040896,127,TRUE,"2015-12-15 17:59:01.121",3796859273,1
594383,79829471,1170543552,127,TRUE,"2015-12-15 17:59:01.147",3796835300,1
625646,82281947,1173017395,127,TRUE,"2015-12-15 17:59:01.096",3796856199,1
588007,79854746,1170741078,127,TRUE,"2015-12-15 17:59:01.152",3796840773,1
586448,79669939,1169833254,127,TRUE,"2015-12-15 17:59:01.15",3796834746,1
588529,79761654,1170746494,127,TRUE,"2015-12-15 17:59:01.153",3796840725,1
585970,79845208,1169785952,127,TRUE,"2015-12-15 17:59:01.15",3796834797,1
595742,79796894,1169754290,127,TRUE,"2015-12-15 17:59:01.149",3796834793,1
589002,79879687,1170667301,127,TRUE,"2015-12-15 17:59:01.153",3796835322,1
587068,79984597,1169835010,127,TRUE,"2015-12-15 17:59:01.151",3796835498,1
595054,79811100,1170371585,127,TRUE,"2015-12-15 17:59:01.148",3796835267,1
588329,79725269,1170774723,127,TRUE,"2015-12-15 17:59:01.153",3796840724,1
588246,79710341,1170778995,127,TRUE,"2015-12-15 17:59:01.152",3796840726,1
582541,82163476,1171235322,127,TRUE,"2015-12-15 17:59:01.158",3796853975,1
625657,82246607,1172878234,127,TRUE,"2015-12-15 17:59:01.096",3796856110,1
587984,79848485,1170741840,127,TRUE,"2015-12-15 17:59:01.152",3796840773,1
588511,79756991,1170745502,127,TRUE,"2015-12-15 17:59:01.153",3796840725,1
586050,79850639,1169837603,127,TRUE,"2015-12-15 17:59:01.15",3796834799,1
589192,79899313,1170707356,127,TRUE,"2015-12-15 17:59:01.153",3796835323,1
586541,79716552,1169814028,127,TRUE,"2015-12-15 17:59:01.15",3796834750,1
585968,79844827,1169784427,127,TRUE,"2015-12-15 17:59:01.15",3796834797,1
594392,79831454,1170547977,127,TRUE,"2015-12-15 17:59:01.147",3796835300,1
586981,80013191,1169841876,127,TRUE,"2015-12-15 17:59:01.15",3796835499,1
